timestamp,gpu_id,name,utilization_gpu_pct,utilization_mem_pct,memory_used_mib,memory_total_mib,temperature_gpu_c,power_draw_w
2026/03/26 00:21:07.557,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,68.40
2026/03/26 00:21:07.563,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,54.12
2026/03/26 00:21:37.612,0,NVIDIA GeForce RTX 4090,66,47,2520,24564,42,326.42
2026/03/26 00:21:37.617,1,NVIDIA GeForce RTX 4080,82,55,2476,16376,57,268.05
2026/03/26 00:22:07.678,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,68.86
2026/03/26 00:22:07.683,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,65.69
2026/03/26 00:22:37.737,0,NVIDIA GeForce RTX 4090,68,47,2520,24564,45,339.98
2026/03/26 00:22:37.744,1,NVIDIA GeForce RTX 4080,78,53,2476,16376,55,272.46
2026/03/26 00:23:07.797,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,77.48
2026/03/26 00:23:07.803,1,NVIDIA GeForce RTX 4080,74,49,2476,16376,48,81.90
2026/03/26 00:23:37.858,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,77.30
2026/03/26 00:23:37.864,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,54.08
2026/03/26 00:24:07.917,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,75.78
2026/03/26 00:24:07.923,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,42,97.21
2026/03/26 00:24:37.973,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,101.48
2026/03/26 00:24:37.978,1,NVIDIA GeForce RTX 4080,82,55,2476,16376,52,276.23
2026/03/26 00:25:08.033,0,NVIDIA GeForce RTX 4090,61,43,2520,24564,46,334.87
2026/03/26 00:25:08.040,1,NVIDIA GeForce RTX 4080,81,54,2476,16376,54,274.21
2026/03/26 00:25:38.099,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,69.15
2026/03/26 00:25:38.104,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,54.24
2026/03/26 00:26:08.157,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,38,114.57
2026/03/26 00:26:08.162,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,66.70
2026/03/26 00:26:38.214,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,68.18
2026/03/26 00:26:38.221,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,54.04
2026/03/26 00:27:08.273,0,NVIDIA GeForce RTX 4090,63,45,2520,24564,43,319.24
2026/03/26 00:27:08.278,1,NVIDIA GeForce RTX 4080,78,52,2476,16376,58,273.97
2026/03/26 00:27:38.334,0,NVIDIA GeForce RTX 4090,63,44,2520,24564,43,326.88
2026/03/26 00:27:38.342,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,42,173.87
2026/03/26 00:28:08.395,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,111.60
2026/03/26 00:28:08.400,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,54.95
2026/03/26 00:28:38.453,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,73.04
2026/03/26 00:28:38.459,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,59.63
2026/03/26 00:29:08.511,0,NVIDIA GeForce RTX 4090,58,41,2520,24564,40,103.61
2026/03/26 00:29:08.518,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,53.96
2026/03/26 00:29:38.569,0,NVIDIA GeForce RTX 4090,67,46,2520,24564,45,320.80
2026/03/26 00:29:38.578,1,NVIDIA GeForce RTX 4080,73,48,2476,16376,52,115.78
2026/03/26 00:30:08.657,0,NVIDIA GeForce RTX 4090,48,32,2520,24564,38,103.47
2026/03/26 00:30:08.665,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,38,59.54
2026/03/26 00:30:38.714,0,NVIDIA GeForce RTX 4090,58,41,2520,24564,39,293.77
2026/03/26 00:30:38.773,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,42,151.41
2026/03/26 00:31:08.823,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,230.19
2026/03/26 00:31:08.829,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,66.45
2026/03/26 00:31:38.875,0,NVIDIA GeForce RTX 4090,70,49,2520,24564,43,346.79
2026/03/26 00:31:38.887,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,38,57.02
2026/03/26 00:32:08.932,0,NVIDIA GeForce RTX 4090,69,48,2520,24564,44,303.30
2026/03/26 00:32:08.940,1,NVIDIA GeForce RTX 4080,81,53,2476,16376,50,122.72
2026/03/26 00:32:38.993,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,77.46
2026/03/26 00:32:38.999,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,54.06
2026/03/26 00:33:09.050,0,NVIDIA GeForce RTX 4090,32,22,2520,24564,38,306.40
2026/03/26 00:33:09.059,1,NVIDIA GeForce RTX 4080,83,55,2476,16376,55,277.74
2026/03/26 00:33:39.111,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,218.95
2026/03/26 00:33:39.116,1,NVIDIA GeForce RTX 4080,52,36,2476,16376,48,189.33
2026/03/26 00:34:09.168,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,68.27
2026/03/26 00:34:09.173,1,NVIDIA GeForce RTX 4080,85,57,2476,16376,54,125.18
2026/03/26 00:34:39.232,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,74.25
2026/03/26 00:34:39.238,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,53.80
2026/03/26 00:35:09.290,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,69.14
2026/03/26 00:35:09.296,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,105.14
2026/03/26 00:35:39.347,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,81.28
2026/03/26 00:35:39.353,1,NVIDIA GeForce RTX 4080,84,57,2476,16376,55,281.30
2026/03/26 00:36:09.409,0,NVIDIA GeForce RTX 4090,65,46,2520,24564,42,331.30
2026/03/26 00:36:09.418,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,67.40
2026/03/26 00:36:39.469,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,69.13
2026/03/26 00:36:39.474,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,59.93
2026/03/26 00:37:09.531,0,NVIDIA GeForce RTX 4090,33,22,2520,24564,38,79.28
2026/03/26 00:37:09.544,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,144.35
2026/03/26 00:37:39.593,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,111.19
2026/03/26 00:37:39.599,1,NVIDIA GeForce RTX 4080,84,56,2476,16376,55,283.74
2026/03/26 00:38:09.650,0,NVIDIA GeForce RTX 4090,71,49,2520,24564,45,328.14
2026/03/26 00:38:09.659,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,102.85
2026/03/26 00:38:39.707,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,38,104.82
2026/03/26 00:38:39.714,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,60.98
2026/03/26 00:39:09.766,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,78.31
2026/03/26 00:39:09.773,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,65.01
2026/03/26 00:39:39.827,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,77.66
2026/03/26 00:39:39.832,1,NVIDIA GeForce RTX 4080,75,51,2476,16376,53,276.04
2026/03/26 00:40:09.892,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,272.38
2026/03/26 00:40:09.897,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,104.46
2026/03/26 00:40:39.948,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,73.47
2026/03/26 00:40:39.953,1,NVIDIA GeForce RTX 4080,84,56,2476,16376,52,155.90
2026/03/26 00:41:10.010,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,78.59
2026/03/26 00:41:10.016,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,90.62
2026/03/26 00:41:40.067,0,NVIDIA GeForce RTX 4090,6,4,2520,24564,39,311.78
2026/03/26 00:41:40.082,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,66.46
2026/03/26 00:42:10.130,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,68.34
2026/03/26 00:42:10.136,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,54.31
2026/03/26 00:42:40.189,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,112.96
2026/03/26 00:42:40.194,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,43,211.70
2026/03/26 00:43:10.247,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,78.62
2026/03/26 00:43:10.252,1,NVIDIA GeForce RTX 4080,80,54,2476,16376,54,274.05
2026/03/26 00:43:40.314,0,NVIDIA GeForce RTX 4090,79,55,2520,24564,46,340.82
2026/03/26 00:43:40.324,1,NVIDIA GeForce RTX 4080,79,54,2476,16376,54,275.26
2026/03/26 00:44:10.382,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,68.12
2026/03/26 00:44:10.388,1,NVIDIA GeForce RTX 4080,58,41,2476,16376,48,206.63
2026/03/26 00:44:40.440,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,71.98
2026/03/26 00:44:40.446,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,53.85
2026/03/26 00:45:10.487,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,72.71
2026/03/26 00:45:10.495,1,NVIDIA GeForce RTX 4080,32,21,2476,16376,45,232.93
2026/03/26 00:45:40.536,0,NVIDIA GeForce RTX 4090,72,50,2520,24564,46,322.12
2026/03/26 00:45:40.546,1,NVIDIA GeForce RTX 4080,47,31,2476,16376,44,237.67
2026/03/26 00:46:10.596,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,67.57
2026/03/26 00:46:10.601,1,NVIDIA GeForce RTX 4080,5,3,2476,16376,44,54.59
2026/03/26 00:46:40.664,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,69.05
2026/03/26 00:46:40.669,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,53.74
2026/03/26 00:47:10.709,0,NVIDIA GeForce RTX 4090,67,46,2520,24564,42,308.58
2026/03/26 00:47:10.719,1,NVIDIA GeForce RTX 4080,81,54,2476,16376,56,275.11
2026/03/26 00:47:40.774,0,NVIDIA GeForce RTX 4090,42,29,2520,24564,37,176.20
2026/03/26 00:47:40.807,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,64.69
2026/03/26 00:48:10.855,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,69.13
2026/03/26 00:48:10.861,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,53.98
2026/03/26 00:48:40.914,0,NVIDIA GeForce RTX 4090,70,49,2520,24564,42,330.17
2026/03/26 00:48:40.920,1,NVIDIA GeForce RTX 4080,85,56,2476,16376,55,278.57
2026/03/26 00:49:10.967,0,NVIDIA GeForce RTX 4090,54,37,2520,24564,42,295.08
2026/03/26 00:49:10.973,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,160.80
2026/03/26 00:49:41.022,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,97.80
2026/03/26 00:49:41.028,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,98.74
2026/03/26 00:50:11.078,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,115.51
2026/03/26 00:50:11.084,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,42,102.04
2026/03/26 00:50:41.136,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,38,264.27
2026/03/26 00:50:41.143,1,NVIDIA GeForce RTX 4080,86,58,2476,16376,57,276.66
2026/03/26 00:51:11.194,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,38,68.24
2026/03/26 00:51:11.205,1,NVIDIA GeForce RTX 4080,55,39,2476,16376,49,203.74
2026/03/26 00:51:41.261,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,116.70
2026/03/26 00:51:41.266,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,162.62
2026/03/26 00:52:11.320,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,71.87
2026/03/26 00:52:11.326,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,42,111.93
2026/03/26 00:52:41.380,0,NVIDIA GeForce RTX 4090,62,43,2520,24564,43,322.64
2026/03/26 00:52:41.388,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,103.86
2026/03/26 00:53:11.440,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,67.60
2026/03/26 00:53:11.445,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,38,53.62
2026/03/26 00:53:41.495,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,76.82
2026/03/26 00:53:41.501,1,NVIDIA GeForce RTX 4080,83,56,2476,16376,57,280.61
2026/03/26 00:54:11.555,0,NVIDIA GeForce RTX 4090,36,25,2520,24564,38,289.31
2026/03/26 00:54:11.562,1,NVIDIA GeForce RTX 4080,84,55,2476,16376,57,273.36
2026/03/26 00:54:41.614,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,66.98
2026/03/26 00:54:41.619,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,53.41
2026/03/26 00:55:11.669,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,78.27
2026/03/26 00:55:11.674,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,59.86
2026/03/26 00:55:41.724,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,68.40
2026/03/26 00:55:41.730,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,42,104.38
2026/03/26 00:56:11.774,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,68.66
2026/03/26 00:56:11.780,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,43,141.98
2026/03/26 00:56:41.829,0,NVIDIA GeForce RTX 4090,74,51,2520,24564,43,195.57
2026/03/26 00:56:41.841,1,NVIDIA GeForce RTX 4080,83,55,2476,16376,58,277.89
2026/03/26 00:57:11.935,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,183.17
2026/03/26 00:57:11.942,1,NVIDIA GeForce RTX 4080,82,55,2476,16376,55,274.58
2026/03/26 00:57:41.996,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,70.85
2026/03/26 00:57:42.000,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,53.75
2026/03/26 00:58:12.052,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,69.21
2026/03/26 00:58:12.057,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,53.66
2026/03/26 00:58:42.109,0,NVIDIA GeForce RTX 4090,78,54,2520,24564,45,346.34
2026/03/26 00:58:42.117,1,NVIDIA GeForce RTX 4080,82,55,2476,16376,56,266.94
2026/03/26 00:59:12.168,0,NVIDIA GeForce RTX 4090,68,48,2520,24564,43,133.68
2026/03/26 00:59:12.177,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,60.30
2026/03/26 00:59:42.229,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,78.68
2026/03/26 00:59:42.235,1,NVIDIA GeForce RTX 4080,66,43,2476,16376,46,253.73
2026/03/26 01:00:12.277,0,NVIDIA GeForce RTX 4090,69,48,2520,24564,45,345.86
2026/03/26 01:00:12.285,1,NVIDIA GeForce RTX 4080,33,23,2476,16376,43,192.47
2026/03/26 01:00:42.369,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,68.10
2026/03/26 01:00:42.374,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,53.84
2026/03/26 01:01:12.425,0,NVIDIA GeForce RTX 4090,74,51,2520,24564,44,333.64
2026/03/26 01:01:12.436,1,NVIDIA GeForce RTX 4080,77,52,2476,16376,55,271.73
2026/03/26 01:01:42.488,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,68.61
2026/03/26 01:01:42.493,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,59.50
2026/03/26 01:02:12.537,0,NVIDIA GeForce RTX 4090,70,48,2520,24564,43,326.14
2026/03/26 01:02:12.545,1,NVIDIA GeForce RTX 4080,87,58,2476,16376,57,283.24
2026/03/26 01:02:42.601,0,NVIDIA GeForce RTX 4090,69,49,2520,24564,37,265.11
2026/03/26 01:02:42.627,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,195.00
2026/03/26 01:03:12.677,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,72.93
2026/03/26 01:03:12.684,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,43,227.21
2026/03/26 01:03:42.773,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,103.46
2026/03/26 01:03:42.777,1,NVIDIA GeForce RTX 4080,85,56,2476,16376,54,150.48
2026/03/26 01:04:12.833,0,NVIDIA GeForce RTX 4090,69,48,2520,24564,44,332.78
2026/03/26 01:04:12.843,1,NVIDIA GeForce RTX 4080,80,53,2476,16376,55,276.09
2026/03/26 01:04:42.901,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,72.44
2026/03/26 01:04:42.906,1,NVIDIA GeForce RTX 4080,82,55,2476,16376,55,125.93
2026/03/26 01:05:12.957,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,69.09
2026/03/26 01:05:12.963,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,101.25
2026/03/26 01:05:43.014,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,77.63
2026/03/26 01:05:43.020,1,NVIDIA GeForce RTX 4080,83,56,2476,16376,52,208.30
2026/03/26 01:06:13.065,0,NVIDIA GeForce RTX 4090,73,51,2520,24564,45,334.42
2026/03/26 01:06:13.074,1,NVIDIA GeForce RTX 4080,79,52,2476,16376,53,145.70
2026/03/26 01:06:43.172,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,68.38
2026/03/26 01:06:43.177,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,57.24
2026/03/26 01:07:13.226,0,NVIDIA GeForce RTX 4090,48,33,2520,24564,40,239.94
2026/03/26 01:07:13.233,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,53.65
2026/03/26 01:07:43.286,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,68.54
2026/03/26 01:07:43.292,1,NVIDIA GeForce RTX 4080,31,21,2476,16376,44,235.62
2026/03/26 01:08:13.364,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,109.42
2026/03/26 01:08:13.370,1,NVIDIA GeForce RTX 4080,79,53,2476,16376,56,274.84
2026/03/26 01:08:43.424,0,NVIDIA GeForce RTX 4090,71,49,2520,24564,44,326.16
2026/03/26 01:08:43.433,1,NVIDIA GeForce RTX 4080,81,54,2476,16376,54,108.38
2026/03/26 01:09:13.488,0,NVIDIA GeForce RTX 4090,70,49,2520,24564,43,320.36
2026/03/26 01:09:13.497,1,NVIDIA GeForce RTX 4080,83,55,2476,16376,51,113.82
2026/03/26 01:09:43.592,0,NVIDIA GeForce RTX 4090,80,56,2520,24564,46,341.81
2026/03/26 01:09:43.599,1,NVIDIA GeForce RTX 4080,9,5,2476,16376,40,67.25
2026/03/26 01:10:13.652,0,NVIDIA GeForce RTX 4090,77,54,2520,24564,42,213.04
2026/03/26 01:10:13.659,1,NVIDIA GeForce RTX 4080,81,55,2476,16376,60,277.31
2026/03/26 01:10:43.711,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,67.58
2026/03/26 01:10:43.717,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,53.61
2026/03/26 01:11:13.766,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,78.68
2026/03/26 01:11:13.772,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,63.94
2026/03/26 01:11:43.818,0,NVIDIA GeForce RTX 4090,66,46,2520,24564,43,320.64
2026/03/26 01:11:43.825,1,NVIDIA GeForce RTX 4080,84,56,2476,16376,55,276.73
2026/03/26 01:12:13.882,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,173.43
2026/03/26 01:12:13.893,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,42,200.93
2026/03/26 01:12:43.945,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,83.16
2026/03/26 01:12:43.950,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,38,59.74
2026/03/26 01:13:14.003,0,NVIDIA GeForce RTX 4090,61,42,2520,24564,43,319.70
2026/03/26 01:13:14.013,1,NVIDIA GeForce RTX 4080,85,57,2476,16376,56,273.74
2026/03/26 01:13:44.069,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,77.22
2026/03/26 01:13:44.074,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,179.55
2026/03/26 01:14:14.126,0,NVIDIA GeForce RTX 4090,71,49,2520,24564,44,322.23
2026/03/26 01:14:14.136,1,NVIDIA GeForce RTX 4080,79,52,2476,16376,56,270.47
2026/03/26 01:14:44.193,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,250.78
2026/03/26 01:14:44.199,1,NVIDIA GeForce RTX 4080,87,58,2476,16376,56,245.82
2026/03/26 01:15:14.251,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,72.50
2026/03/26 01:15:14.257,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,99.95
2026/03/26 01:15:44.307,0,NVIDIA GeForce RTX 4090,49,33,2520,24564,40,118.14
2026/03/26 01:15:44.312,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,61.11
2026/03/26 01:16:14.365,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,84.54
2026/03/26 01:16:14.370,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,89.60
2026/03/26 01:16:45.064,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,37,78.65
2026/03/26 01:16:45.070,1,NVIDIA GeForce RTX 4080,86,58,2476,16376,57,280.30
2026/03/26 01:17:15.121,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,68.62
2026/03/26 01:17:15.127,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,61.72
2026/03/26 01:17:45.178,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,68.95
2026/03/26 01:17:45.185,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,53.59
2026/03/26 01:18:15.238,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,72.98
2026/03/26 01:18:15.245,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,63.80
2026/03/26 01:18:45.297,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,79.06
2026/03/26 01:18:45.302,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,48,59.07
2026/03/26 01:19:15.356,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,198.14
2026/03/26 01:19:15.362,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,55.70
2026/03/26 01:19:45.411,0,NVIDIA GeForce RTX 4090,79,55,2520,24564,44,208.84
2026/03/26 01:19:45.418,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,38,53.66
2026/03/26 01:20:15.468,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,77.97
2026/03/26 01:20:15.474,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,64.90
2026/03/26 01:20:45.527,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,198.72
2026/03/26 01:20:45.533,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,42,232.20
2026/03/26 01:21:15.575,0,NVIDIA GeForce RTX 4090,72,51,2520,24564,44,333.69
2026/03/26 01:21:15.586,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,92.25
2026/03/26 01:21:45.639,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,119.60
2026/03/26 01:21:45.643,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,55.22
2026/03/26 01:22:15.691,0,NVIDIA GeForce RTX 4090,74,51,2520,24564,41,159.55
2026/03/26 01:22:15.697,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,59.18
2026/03/26 01:22:45.747,0,NVIDIA GeForce RTX 4090,72,50,2520,24564,42,160.15
2026/03/26 01:22:45.756,1,NVIDIA GeForce RTX 4080,84,56,2476,16376,49,279.03
2026/03/26 01:23:15.810,0,NVIDIA GeForce RTX 4090,65,45,2520,24564,44,334.17
2026/03/26 01:23:15.818,1,NVIDIA GeForce RTX 4080,81,53,2476,16376,56,274.51
2026/03/26 01:23:45.906,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,67.80
2026/03/26 01:23:45.912,1,NVIDIA GeForce RTX 4080,3,2,2476,16376,42,238.78
2026/03/26 01:24:15.962,0,NVIDIA GeForce RTX 4090,17,12,2520,24564,37,213.40
2026/03/26 01:24:15.969,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,56.28
2026/03/26 01:24:46.022,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,110.05
2026/03/26 01:24:46.026,1,NVIDIA GeForce RTX 4080,85,57,2476,16376,54,281.08
2026/03/26 01:25:16.082,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,68.12
2026/03/26 01:25:16.088,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,53.76
2026/03/26 01:25:46.140,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,68.76
2026/03/26 01:25:46.145,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,65.86
2026/03/26 01:26:16.200,0,NVIDIA GeForce RTX 4090,73,51,2520,24564,45,153.66
2026/03/26 01:26:16.211,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,41,90.19
2026/03/26 01:26:46.412,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,126.23
2026/03/26 01:26:46.421,1,NVIDIA GeForce RTX 4080,84,56,2476,16376,57,272.45
2026/03/26 01:27:16.474,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,68.20
2026/03/26 01:27:16.481,1,NVIDIA GeForce RTX 4080,86,56,2476,16376,53,267.96
2026/03/26 01:27:46.535,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,35,71.79
2026/03/26 01:27:46.539,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,53.54
2026/03/26 01:28:16.589,0,NVIDIA GeForce RTX 4090,44,32,2520,24564,39,281.36
2026/03/26 01:28:16.596,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,40,57.07
2026/03/26 01:28:46.645,0,NVIDIA GeForce RTX 4090,73,51,2520,24564,43,299.55
2026/03/26 01:28:46.652,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,61.97
2026/03/26 01:29:16.704,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,72.86
2026/03/26 01:29:16.710,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,59.23
2026/03/26 01:29:46.762,0,NVIDIA GeForce RTX 4090,69,48,2520,24564,42,114.94
2026/03/26 01:29:46.773,1,NVIDIA GeForce RTX 4080,0,0,2476,16376,39,53.68
2026/03/26 01:30:16.824,0,NVIDIA GeForce RTX 4090,0,0,2520,24564,36,78.66
2026/03/26 01:30:16.828,1,NVIDIA GeForce RTX 4080,85,57,2476,16376,59,279.87
