2026/03/28 10:55:03.136,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.57
2026/03/28 10:55:04.185,0,NVIDIA GeForce RTX 4090,71,56,9298,24564,52,309.86
2026/03/28 10:55:04.196,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.62
2026/03/28 10:55:05.247,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,43,194.46
2026/03/28 10:55:05.254,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.42
2026/03/28 10:55:06.305,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,43,122.33
2026/03/28 10:55:06.310,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.17
2026/03/28 10:55:07.361,0,NVIDIA GeForce RTX 4090,95,73,9298,24564,50,244.71
2026/03/28 10:55:07.371,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.76
2026/03/28 10:55:08.423,0,NVIDIA GeForce RTX 4090,94,74,9298,24564,49,379.33
2026/03/28 10:55:08.436,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.14
2026/03/28 10:55:09.489,0,NVIDIA GeForce RTX 4090,93,74,9298,24564,53,382.04
2026/03/28 10:55:09.498,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.55
2026/03/28 10:55:10.550,0,NVIDIA GeForce RTX 4090,92,74,9298,24564,56,378.69
2026/03/28 10:55:10.559,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.50
2026/03/28 10:55:11.614,0,NVIDIA GeForce RTX 4090,94,75,9298,24564,53,383.74
2026/03/28 10:55:11.621,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.26
2026/03/28 10:55:12.672,0,NVIDIA GeForce RTX 4090,94,75,9298,24564,52,380.07
2026/03/28 10:55:12.681,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.15
2026/03/28 10:55:13.733,0,NVIDIA GeForce RTX 4090,95,74,9298,24564,53,382.84
2026/03/28 10:55:13.742,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.18
2026/03/28 10:55:14.794,0,NVIDIA GeForce RTX 4090,94,73,9298,24564,55,382.00
2026/03/28 10:55:14.803,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.14
2026/03/28 10:55:15.858,0,NVIDIA GeForce RTX 4090,93,74,9298,24564,55,381.55
2026/03/28 10:55:15.866,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.00
2026/03/28 10:55:16.917,0,NVIDIA GeForce RTX 4090,93,74,9298,24564,53,380.35
2026/03/28 10:55:16.924,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.90
2026/03/28 10:55:17.978,0,NVIDIA GeForce RTX 4090,93,73,9298,24564,56,382.63
2026/03/28 10:55:17.985,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.60
2026/03/28 10:55:19.040,0,NVIDIA GeForce RTX 4090,94,74,9298,24564,55,380.99
2026/03/28 10:55:19.052,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.70
2026/03/28 10:55:20.104,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,46,129.27
2026/03/28 10:55:20.109,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.78
2026/03/28 10:55:21.162,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,45,80.97
2026/03/28 10:55:21.167,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.02
2026/03/28 10:55:22.217,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,44,76.48
2026/03/28 10:55:22.222,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,33.67
2026/03/28 10:55:23.274,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,44,72.13
2026/03/28 10:55:23.278,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,33.65
2026/03/28 10:55:24.330,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,44,72.21
2026/03/28 10:55:24.335,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,33.48
2026/03/28 10:55:25.386,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,43,72.11
2026/03/28 10:55:25.391,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,33.64
2026/03/28 10:55:26.447,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,43,71.90
2026/03/28 10:55:26.452,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.04
2026/03/28 10:55:27.503,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,43,71.50
2026/03/28 10:55:27.508,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.16
2026/03/28 10:55:28.558,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,43,71.22
2026/03/28 10:55:28.563,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,33.87
2026/03/28 10:55:29.615,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,43,71.19
2026/03/28 10:55:29.619,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,33.74
2026/03/28 10:55:30.670,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,42,71.09
2026/03/28 10:55:30.675,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.32
2026/03/28 10:55:31.727,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,42,71.07
2026/03/28 10:55:31.732,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.55
2026/03/28 10:55:32.783,0,NVIDIA GeForce RTX 4090,75,59,9298,24564,47,149.50
2026/03/28 10:55:32.790,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.15
2026/03/28 10:55:33.841,0,NVIDIA GeForce RTX 4090,70,54,9298,24564,50,311.02
2026/03/28 10:55:33.850,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.63
2026/03/28 10:55:34.903,0,NVIDIA GeForce RTX 4090,67,53,9298,24564,50,309.08
2026/03/28 10:55:34.912,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.29
2026/03/28 10:55:35.963,0,NVIDIA GeForce RTX 4090,33,25,9298,24564,45,279.01
2026/03/28 10:55:35.968,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.35
2026/03/28 10:55:37.020,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,43,124.35
2026/03/28 10:55:37.025,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.04
2026/03/28 10:55:38.076,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,43,80.00
2026/03/28 10:55:38.081,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.54
2026/03/28 10:55:39.131,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,42,75.10
2026/03/28 10:55:39.135,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.48
2026/03/28 10:55:40.186,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,42,70.85
2026/03/28 10:55:40.191,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.34
2026/03/28 10:55:41.242,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,42,71.40
2026/03/28 10:55:41.247,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.24
2026/03/28 10:55:42.298,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,42,71.62
2026/03/28 10:55:42.303,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.27
2026/03/28 10:55:43.354,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,42,71.56
2026/03/28 10:55:43.359,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.56
2026/03/28 10:55:44.415,0,NVIDIA GeForce RTX 4090,76,60,9298,24564,48,111.72
2026/03/28 10:55:44.424,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.68
2026/03/28 10:55:45.477,0,NVIDIA GeForce RTX 4090,78,60,9298,24564,47,319.54
2026/03/28 10:55:45.486,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.16
2026/03/28 10:55:46.536,0,NVIDIA GeForce RTX 4090,79,64,9298,24564,49,312.10
2026/03/28 10:55:46.547,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.64
2026/03/28 10:55:47.600,0,NVIDIA GeForce RTX 4090,75,60,9298,24564,49,314.80
2026/03/28 10:55:47.608,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.74
2026/03/28 10:55:48.659,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,43,175.75
2026/03/28 10:55:48.664,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.51
2026/03/28 10:55:49.715,0,NVIDIA GeForce RTX 4090,76,60,9298,24564,51,123.61
2026/03/28 10:55:49.727,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.93
2026/03/28 10:55:50.780,0,NVIDIA GeForce RTX 4090,89,71,9298,24564,50,375.45
2026/03/28 10:55:50.789,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.91
2026/03/28 10:55:51.838,0,NVIDIA GeForce RTX 4090,94,74,9298,24564,53,379.26
2026/03/28 10:55:51.848,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.28
2026/03/28 10:55:52.899,0,NVIDIA GeForce RTX 4090,93,73,9298,24564,54,380.57
2026/03/28 10:55:52.907,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.21
2026/03/28 10:55:53.959,0,NVIDIA GeForce RTX 4090,93,75,9298,24564,51,379.22
2026/03/28 10:55:53.968,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.00
2026/03/28 10:55:55.017,0,NVIDIA GeForce RTX 4090,93,74,9298,24564,55,379.62
2026/03/28 10:55:55.025,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.08
2026/03/28 10:55:56.075,0,NVIDIA GeForce RTX 4090,94,73,9298,24564,52,378.82
2026/03/28 10:55:56.085,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.38
2026/03/28 10:55:57.136,0,NVIDIA GeForce RTX 4090,95,75,9298,24564,54,381.55
2026/03/28 10:55:57.147,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.43
2026/03/28 10:55:58.198,0,NVIDIA GeForce RTX 4090,92,73,9298,24564,55,380.31
2026/03/28 10:55:58.206,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.17
2026/03/28 10:55:59.257,0,NVIDIA GeForce RTX 4090,93,74,9298,24564,53,379.52
2026/03/28 10:55:59.267,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.10
2026/03/28 10:56:00.319,0,NVIDIA GeForce RTX 4090,94,72,9298,24564,54,380.50
2026/03/28 10:56:00.330,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.22
2026/03/28 10:56:01.380,0,NVIDIA GeForce RTX 4090,94,75,9298,24564,55,378.37
2026/03/28 10:56:01.388,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.21
2026/03/28 10:56:02.436,0,NVIDIA GeForce RTX 4090,94,75,9298,24564,47,357.29
2026/03/28 10:56:02.442,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.04
2026/03/28 10:56:03.491,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,46,112.72
2026/03/28 10:56:03.496,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.73
2026/03/28 10:56:04.546,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,45,80.78
2026/03/28 10:56:04.551,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.55
2026/03/28 10:56:05.601,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,44,76.95
2026/03/28 10:56:05.607,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.79
2026/03/28 10:56:06.654,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,44,72.89
2026/03/28 10:56:06.660,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.07
2026/03/28 10:56:07.708,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,44,71.77
2026/03/28 10:56:07.713,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.04
2026/03/28 10:56:08.762,0,NVIDIA GeForce RTX 4090,14,11,9298,24564,43,77.22
2026/03/28 10:56:08.769,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.99
2026/03/28 10:56:09.816,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,43,78.15
2026/03/28 10:56:09.822,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.92
2026/03/28 10:56:10.869,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,43,71.25
2026/03/28 10:56:10.875,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.78
2026/03/28 10:56:11.925,0,NVIDIA GeForce RTX 4090,0,0,9298,24564,47,71.78
2026/03/28 10:56:11.937,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.68
2026/03/28 10:56:12.988,0,NVIDIA GeForce RTX 4090,74,60,9298,24564,48,155.04
2026/03/28 10:56:12.997,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,34.58
2026/03/28 10:56:14.047,0,NVIDIA GeForce RTX 4090,77,62,9298,24564,50,314.63
2026/03/28 10:56:14.057,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.08
2026/03/28 10:56:15.108,0,NVIDIA GeForce RTX 4090,73,56,9298,24564,50,309.05
2026/03/28 10:56:15.118,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.59
2026/03/28 10:56:16.167,0,NVIDIA GeForce RTX 4090,26,21,9298,24564,45,286.40
2026/03/28 10:56:16.174,1,NVIDIA GeForce RTX 4080,0,1,2,16376,45,35.66
