Epoch | Time_Start | Duration | LR | T_Loss | T_Prec | T_Rec | T_P@R0.9 | V_Loss | V_Prec | V_Rec | V_P@R0.9
0083 | 11:35:36 |  30.9s | 1.0e-04 | 0.0546 | 0.8944 | 0.8280 | 0.7894 | 0.0547 | 0.8872 | 0.7999 | 0.7254
0084 | 11:36:24 |  30.9s | 1.0e-04 | 0.0542 | 0.8937 | 0.8279 | 0.7905 | 0.0544 | 0.8857 | 0.8166 | 0.7589
0085 | 11:37:13 |  20.6s | 1.0e-04 | 0.0546 | 0.8934 | 0.8258 | 0.7848 | 0.0553 | 0.8818 | 0.8215 | 0.7581
0086 | 11:37:52 |  34.0s | 1.0e-04 | 0.0547 | 0.8927 | 0.8272 | 0.7884 | 0.0555 | 0.8920 | 0.7981 | 0.7357
0087 | 11:38:42 |  25.5s | 1.0e-04 | 0.0535 | 0.8952 | 0.8288 | 0.7934 | 0.0533 | 0.8955 | 0.7864 | 0.7217
0088 | 11:39:27 |  22.6s | 1.0e-04 | 0.0533 | 0.8955 | 0.8276 | 0.7926 | 0.0542 | 0.8842 | 0.8144 | 0.7495
0089 | 11:40:10 |  20.4s | 1.0e-04 | 0.0534 | 0.8967 | 0.8326 | 0.8005 | 0.0538 | 0.8738 | 0.8158 | 0.7353
0090 | 11:40:51 |  22.9s | 1.0e-04 | 0.0527 | 0.8956 | 0.8297 | 0.7961 | 0.0541 | 0.8814 | 0.8087 | 0.7312
0091 | 11:41:33 |  23.8s | 1.0e-04 | 0.0533 | 0.8940 | 0.8293 | 0.7935 | 0.0552 | 0.8605 | 0.8354 | 0.7375
0092 | 11:42:16 |  25.0s | 1.0e-04 | 0.0540 | 0.8948 | 0.8297 | 0.7927 | 0.0540 | 0.8824 | 0.8099 | 0.7400
0093 | 11:43:00 |  26.2s | 1.0e-04 | 0.0534 | 0.8963 | 0.8299 | 0.7943 | 0.0542 | 0.8714 | 0.8290 | 0.7604
0094 | 11:43:42 |  35.9s | 1.0e-04 | 0.0530 | 0.8953 | 0.8293 | 0.7963 | 0.0546 | 0.8731 | 0.8319 | 0.7543
0095 | 11:44:36 |  29.4s | 1.0e-04 | 0.0532 | 0.8959 | 0.8337 | 0.8040 | 0.0536 | 0.8786 | 0.8247 | 0.7565
0096 | 11:45:24 |  29.9s | 1.0e-04 | 0.0532 | 0.8950 | 0.8318 | 0.7999 | 0.0546 | 0.8728 | 0.8305 | 0.7614
0097 | 11:46:13 |  31.0s | 1.0e-04 | 0.0531 | 0.8975 | 0.8340 | 0.8040 | 0.0544 | 0.8772 | 0.8326 | 0.7669
0098 | 11:47:03 |  31.7s | 1.0e-04 | 0.0529 | 0.8969 | 0.8342 | 0.8045 | 0.0552 | 0.8668 | 0.8359 | 0.7541
0099 | 11:47:53 |  31.6s | 1.0e-04 | 0.0527 | 0.8979 | 0.8348 | 0.8055 | 0.0540 | 0.8839 | 0.8092 | 0.7288
0100 | 11:48:43 |  31.5s | 1.0e-04 | 0.0526 | 0.8958 | 0.8346 | 0.8057 | 0.0568 | 0.8375 | 0.8579 | 0.7541
0101 | 11:49:35 |  29.6s | 1.0e-04 | 0.0523 | 0.8970 | 0.8339 | 0.8064 | 0.0539 | 0.8590 | 0.8374 | 0.7480
0102 | 11:50:22 |  35.0s | 1.0e-04 | 0.0515 | 0.8971 | 0.8370 | 0.8098 | 0.0539 | 0.8745 | 0.8212 | 0.7415
0103 | 11:51:12 |  27.2s | 1.0e-04 | 0.0514 | 0.8985 | 0.8368 | 0.8099 | 0.0539 | 0.8745 | 0.8222 | 0.7534
0104 | 11:51:55 |  26.4s | 1.0e-04 | 0.0513 | 0.9002 | 0.8370 | 0.8109 | 0.0535 | 0.8827 | 0.8295 | 0.7729
0105 | 11:52:38 |  19.5s | 1.0e-04 | 0.0507 | 0.8996 | 0.8374 | 0.8112 | 0.0537 | 0.8719 | 0.8366 | 0.7681
0106 | 11:53:16 |  21.9s | 1.0e-04 | 0.0508 | 0.8986 | 0.8366 | 0.8097 | 0.0533 | 0.8913 | 0.8112 | 0.7564
0107 | 11:53:55 |  24.0s | 1.0e-04 | 0.0503 | 0.9013 | 0.8377 | 0.8107 | 0.0526 | 0.8912 | 0.8124 | 0.7595
0108 | 11:54:36 |  25.6s | 1.0e-04 | 0.0506 | 0.8989 | 0.8369 | 0.8105 | 0.0528 | 0.8712 | 0.8360 | 0.7543
0109 | 11:55:21 |  25.6s | 1.0e-04 | 0.0516 | 0.8980 | 0.8369 | 0.8096 | 0.0519 | 0.8943 | 0.8151 | 0.7690
0110 | 11:56:06 |  47.1s | 1.0e-04 | 0.0519 | 0.8982 | 0.8377 | 0.8133 | 0.0542 | 0.8684 | 0.8449 | 0.7802
0111 | 11:57:12 |  26.9s | 1.0e-04 | 0.0524 | 0.8969 | 0.8349 | 0.8096 | 0.0525 | 0.8723 | 0.8320 | 0.7576
0112 | 11:57:57 |  27.0s | 1.0e-04 | 0.0518 | 0.8993 | 0.8395 | 0.8154 | 0.0516 | 0.8985 | 0.8150 | 0.7757
0113 | 11:58:42 |  30.2s | 1.0e-04 | 0.0518 | 0.8994 | 0.8389 | 0.8148 | 0.0526 | 0.8836 | 0.8282 | 0.7696
0114 | 11:59:30 |  30.9s | 1.0e-04 | 0.0517 | 0.8985 | 0.8390 | 0.8151 | 0.0531 | 0.9109 | 0.7971 | 0.7803
0115 | 12:00:20 |  31.7s | 1.0e-04 | 0.0519 | 0.9006 | 0.8382 | 0.8137 | 0.0516 | 0.8829 | 0.8361 | 0.7854
0116 | 12:01:11 |  31.4s | 1.0e-04 | 0.0518 | 0.8993 | 0.8383 | 0.8142 | 0.0529 | 0.8565 | 0.8432 | 0.7597
0117 | 12:02:00 |  31.2s | 1.0e-04 | 0.0541 | 0.8995 | 0.8397 | 0.8163 | 0.0540 | 0.8953 | 0.8106 | 0.7740
0118 | 12:02:49 |  27.4s | 1.0e-04 | 0.0533 | 0.8981 | 0.8430 | 0.8210 | 0.0528 | 0.8743 | 0.8362 | 0.7704
