Timestamp, GPU_ID, Temp, Power, Usage, Mem_Used
2026/03/19 01:28:46.454, 1, 40, 31.61, 0, 2
2026/03/19 01:29:04.300, 0, 44, 26.28, 0, 2
2026/03/19 01:29:04.308, 1, 40, 30.25, 0, 2
2026/03/19 01:29:16.509, 0, 44, 26.47, 0, 2
2026/03/19 01:29:16.517, 1, 40, 32.01, 0, 2
2026/03/19 01:29:34.364, 0, 44, 26.83, 0, 2
2026/03/19 01:29:34.372, 1, 40, 30.91, 0, 2
2026/03/19 01:29:46.573, 0, 44, 26.69, 0, 2
2026/03/19 01:29:46.581, 1, 40, 32.08, 0, 2
2026/03/19 01:30:04.427, 0, 44, 26.50, 0, 2
2026/03/19 01:30:04.435, 1, 40, 31.70, 0, 2
2026/03/19 01:30:16.637, 0, 44, 26.54, 0, 2
2026/03/19 01:30:16.642, 1, 40, 32.05, 0, 2
2026/03/19 01:30:34.490, 0, 44, 26.49, 0, 2
2026/03/19 01:30:34.496, 1, 40, 31.41, 0, 2
2026/03/19 01:30:46.697, 0, 44, 26.05, 0, 2
2026/03/19 01:30:46.703, 1, 40, 32.28, 0, 2
2026/03/19 01:31:04.553, 0, 44, 26.52, 0, 2
2026/03/19 01:31:04.558, 1, 40, 31.55, 0, 2
2026/03/19 01:31:16.757, 0, 44, 26.50, 0, 2
2026/03/19 01:31:16.763, 1, 40, 31.49, 0, 2
2026/03/19 01:31:34.614, 0, 44, 26.62, 0, 2
2026/03/19 01:31:34.619, 1, 40, 31.46, 0, 2
2026/03/19 01:31:46.817, 0, 44, 26.81, 0, 2
2026/03/19 01:31:46.823, 1, 40, 31.79, 0, 2
2026/03/19 01:32:04.673, 0, 44, 26.47, 0, 2
2026/03/19 01:32:04.679, 1, 40, 31.83, 0, 2
2026/03/19 01:32:16.877, 0, 44, 26.54, 0, 2
2026/03/19 01:32:16.882, 1, 40, 31.78, 0, 2
2026/03/19 01:32:34.735, 0, 44, 26.29, 0, 2
2026/03/19 01:32:34.740, 1, 40, 31.47, 0, 2
2026/03/19 01:32:46.934, 0, 44, 26.51, 0, 2
2026/03/19 01:32:46.940, 1, 40, 31.03, 0, 2
2026/03/19 01:33:04.796, 0, 44, 26.57, 0, 2
2026/03/19 01:33:04.802, 1, 40, 31.30, 0, 2
2026/03/19 01:33:16.994, 0, 44, 26.61, 0, 2
2026/03/19 01:33:17.000, 1, 40, 32.53, 0, 2
2026/03/19 01:33:34.856, 0, 44, 26.96, 0, 2
2026/03/19 01:33:34.862, 1, 40, 31.50, 0, 2
2026/03/19 01:33:47.054, 0, 44, 26.54, 0, 2
2026/03/19 01:33:47.060, 1, 40, 31.84, 0, 2
2026/03/19 01:34:04.918, 0, 44, 26.57, 0, 2
2026/03/19 01:34:04.924, 1, 40, 31.53, 0, 2
2026/03/19 01:34:17.113, 0, 44, 26.33, 0, 2
2026/03/19 01:34:17.120, 1, 40, 31.57, 0, 2
2026/03/19 01:34:34.979, 0, 44, 26.19, 0, 2
2026/03/19 01:34:34.986, 1, 40, 32.29, 0, 2
2026/03/19 01:34:47.175, 0, 44, 26.81, 0, 2
2026/03/19 01:34:47.181, 1, 40, 31.62, 0, 2
2026/03/19 01:35:05.040, 0, 44, 26.77, 0, 2
2026/03/19 01:35:05.046, 1, 40, 30.27, 0, 2
2026/03/19 01:35:17.235, 0, 44, 26.30, 0, 2
2026/03/19 01:35:17.241, 1, 40, 32.00, 0, 2
2026/03/19 01:35:35.100, 0, 44, 26.40, 0, 2
2026/03/19 01:35:35.106, 1, 40, 31.22, 0, 2
2026/03/19 01:35:47.296, 0, 44, 26.08, 0, 2
2026/03/19 01:35:47.302, 1, 40, 30.91, 0, 2
2026/03/19 01:36:05.161, 0, 44, 26.51, 0, 2
2026/03/19 01:36:05.168, 1, 40, 31.14, 0, 2
2026/03/19 01:36:17.356, 0, 44, 26.18, 0, 2
2026/03/19 01:36:17.362, 1, 40, 31.89, 0, 2
2026/03/19 01:36:35.223, 0, 44, 26.35, 0, 2
2026/03/19 01:36:35.229, 1, 40, 31.96, 0, 2
2026/03/19 01:36:47.417, 0, 44, 26.28, 0, 2
2026/03/19 01:36:47.423, 1, 40, 31.64, 0, 2
2026/03/19 01:37:05.285, 0, 44, 26.62, 0, 2
2026/03/19 01:37:05.292, 1, 40, 32.33, 0, 2
2026/03/19 01:37:17.479, 0, 44, 26.64, 0, 2
2026/03/19 01:37:17.485, 1, 40, 30.62, 0, 2
2026/03/19 01:37:35.346, 0, 44, 26.38, 0, 2
2026/03/19 01:37:35.353, 1, 40, 31.42, 0, 2
2026/03/19 01:37:47.540, 0, 44, 26.48, 0, 2
2026/03/19 01:37:47.546, 1, 40, 31.15, 0, 2
2026/03/19 01:38:05.408, 0, 44, 26.47, 0, 2
2026/03/19 01:38:05.415, 1, 40, 31.58, 0, 2
2026/03/19 01:38:17.602, 0, 44, 26.27, 0, 2
2026/03/19 01:38:17.609, 1, 40, 30.83, 0, 2
2026/03/19 01:38:35.469, 0, 44, 26.19, 0, 2
2026/03/19 01:38:35.476, 1, 40, 31.66, 0, 2
2026/03/19 01:38:47.663, 0, 44, 26.53, 0, 2
2026/03/19 01:38:47.669, 1, 40, 31.67, 0, 2
2026/03/19 01:39:05.531, 0, 44, 26.62, 0, 2
2026/03/19 01:39:05.538, 1, 40, 31.23, 0, 2
2026/03/19 01:39:17.723, 0, 44, 26.30, 0, 2
2026/03/19 01:39:17.730, 1, 40, 31.12, 0, 2
2026/03/19 01:39:35.593, 0, 44, 26.33, 0, 2
2026/03/19 01:39:35.600, 1, 40, 30.68, 0, 2
2026/03/19 01:39:47.785, 0, 44, 26.19, 0, 2
2026/03/19 01:39:47.792, 1, 40, 30.91, 0, 2
2026/03/19 01:40:05.656, 0, 44, 26.12, 0, 2
2026/03/19 01:40:05.663, 1, 40, 30.75, 0, 2
2026/03/19 01:40:17.846, 0, 44, 26.02, 0, 2
2026/03/19 01:40:17.854, 1, 40, 30.95, 0, 2
2026/03/19 01:40:35.718, 0, 44, 26.09, 0, 2
2026/03/19 01:40:35.725, 1, 40, 30.30, 0, 2
2026/03/19 01:40:47.908, 0, 44, 26.28, 0, 2
2026/03/19 01:40:47.915, 1, 40, 31.03, 0, 2
2026/03/19 01:41:05.780, 0, 44, 26.10, 0, 2
2026/03/19 01:41:05.787, 1, 40, 31.20, 0, 2
2026/03/19 01:41:17.969, 0, 44, 26.20, 0, 2
2026/03/19 01:41:17.976, 1, 40, 30.91, 0, 2
2026/03/19 01:41:35.843, 0, 44, 25.86, 0, 2
2026/03/19 01:41:35.850, 1, 40, 31.32, 0, 2
2026/03/19 01:41:48.031, 0, 44, 25.91, 0, 2
2026/03/19 01:41:48.039, 1, 40, 31.52, 0, 2
2026/03/19 01:42:05.904, 0, 44, 26.17, 0, 2
2026/03/19 01:42:05.911, 1, 40, 32.87, 0, 2
2026/03/19 01:42:18.096, 0, 44, 26.34, 0, 2
2026/03/19 01:42:18.103, 1, 40, 33.15, 0, 2
2026/03/19 01:42:35.966, 0, 44, 26.08, 0, 2
2026/03/19 01:42:35.974, 1, 40, 33.50, 0, 2
2026/03/19 01:42:48.158, 0, 43, 26.25, 0, 2
2026/03/19 01:42:48.165, 1, 40, 33.56, 0, 2
2026/03/19 01:43:06.030, 0, 44, 26.16, 0, 2
2026/03/19 01:43:06.038, 1, 40, 33.26, 0, 2
2026/03/19 01:43:18.219, 0, 44, 26.09, 0, 2
2026/03/19 01:43:18.226, 1, 40, 32.16, 0, 2
2026/03/19 01:43:36.093, 0, 44, 26.06, 0, 2
2026/03/19 01:43:36.100, 1, 40, 32.22, 0, 2
2026/03/19 01:43:48.281, 0, 44, 25.92, 0, 2
2026/03/19 01:43:48.289, 1, 40, 31.51, 0, 2
2026/03/19 01:44:06.155, 0, 44, 26.14, 0, 2
2026/03/19 01:44:06.163, 1, 40, 32.67, 0, 2
2026/03/19 01:44:18.344, 0, 44, 26.21, 0, 2
2026/03/19 01:44:18.351, 1, 40, 31.90, 0, 2
2026/03/19 01:44:36.218, 0, 44, 26.29, 0, 2
2026/03/19 01:44:36.226, 1, 40, 32.44, 0, 2
2026/03/19 01:44:48.408, 0, 44, 26.25, 0, 2
2026/03/19 01:44:48.416, 1, 40, 32.97, 0, 2
2026/03/19 01:45:06.282, 0, 44, 26.15, 0, 2
2026/03/19 01:45:06.290, 1, 40, 32.95, 0, 2
2026/03/19 01:45:18.472, 0, 44, 26.26, 0, 2
2026/03/19 01:45:18.479, 1, 40, 33.11, 0, 2
2026/03/19 01:45:36.346, 0, 44, 26.54, 0, 2
2026/03/19 01:45:36.353, 1, 40, 31.96, 0, 2
2026/03/19 01:45:48.533, 0, 44, 26.64, 0, 2
2026/03/19 01:45:48.541, 1, 40, 32.15, 0, 2
2026/03/19 01:46:06.410, 0, 44, 26.46, 0, 2
2026/03/19 01:46:06.418, 1, 40, 31.10, 0, 2
2026/03/19 01:46:18.596, 0, 44, 26.21, 0, 2
2026/03/19 01:46:18.604, 1, 40, 31.83, 0, 2
2026/03/19 01:46:36.473, 0, 44, 26.20, 0, 2
2026/03/19 01:46:36.481, 1, 40, 32.59, 0, 2
2026/03/19 01:46:48.660, 0, 44, 26.14, 0, 2
2026/03/19 01:46:48.668, 1, 40, 32.41, 0, 2
2026/03/19 01:47:06.536, 0, 44, 26.39, 0, 2
2026/03/19 01:47:06.541, 1, 40, 32.71, 0, 2
2026/03/19 01:47:18.723, 0, 44, 26.64, 0, 2
2026/03/19 01:47:18.728, 1, 40, 32.38, 0, 2
2026/03/19 01:47:36.597, 0, 44, 26.29, 0, 2
2026/03/19 01:47:36.603, 1, 40, 32.40, 0, 2
2026/03/19 01:47:48.784, 0, 44, 26.09, 0, 2
2026/03/19 01:47:48.789, 1, 40, 31.21, 0, 2
2026/03/19 01:48:06.658, 0, 44, 26.18, 0, 2
2026/03/19 01:48:06.664, 1, 40, 31.76, 0, 2
2026/03/19 01:48:18.846, 0, 44, 26.19, 0, 2
2026/03/19 01:48:18.852, 1, 40, 31.66, 0, 2
2026/03/19 01:48:36.719, 0, 44, 26.33, 0, 2
2026/03/19 01:48:36.724, 1, 40, 32.52, 0, 2
2026/03/19 01:48:48.906, 0, 44, 26.10, 0, 2
2026/03/19 01:48:48.912, 1, 40, 31.67, 0, 2
2026/03/19 01:49:06.779, 0, 44, 26.00, 0, 2
2026/03/19 01:49:06.784, 1, 40, 32.17, 0, 2
2026/03/19 01:49:18.969, 0, 44, 26.19, 0, 2
2026/03/19 01:49:18.975, 1, 40, 31.75, 0, 2
2026/03/19 01:49:36.838, 0, 44, 26.51, 0, 2
2026/03/19 01:49:36.844, 1, 40, 31.28, 0, 2
2026/03/19 01:49:49.029, 0, 44, 26.36, 0, 2
2026/03/19 01:49:49.035, 1, 40, 31.66, 0, 2
2026/03/19 01:50:06.899, 0, 44, 26.47, 0, 2
2026/03/19 01:50:06.905, 1, 40, 31.84, 0, 2
2026/03/19 01:50:19.090, 0, 44, 26.16, 0, 2
2026/03/19 01:50:19.096, 1, 40, 31.83, 0, 2
2026/03/19 01:50:36.961, 0, 44, 26.13, 0, 2
2026/03/19 01:50:36.967, 1, 40, 32.16, 0, 2
2026/03/19 01:50:49.151, 0, 43, 26.41, 0, 2
2026/03/19 01:50:49.158, 1, 40, 31.06, 0, 2
2026/03/19 01:51:07.023, 0, 44, 26.23, 0, 2
2026/03/19 01:51:07.029, 1, 40, 31.70, 0, 2
2026/03/19 01:51:19.211, 0, 44, 26.12, 0, 2
2026/03/19 01:51:19.217, 1, 40, 31.17, 0, 2
2026/03/19 01:51:37.082, 0, 43, 26.11, 0, 2
2026/03/19 01:51:37.088, 1, 40, 32.17, 0, 2
2026/03/19 01:51:49.271, 0, 44, 26.11, 0, 2
2026/03/19 01:51:49.277, 1, 40, 31.92, 0, 2
2026/03/19 01:52:07.142, 0, 44, 26.15, 0, 2
2026/03/19 01:52:07.148, 1, 40, 31.92, 0, 2
2026/03/19 01:52:19.332, 0, 44, 26.10, 0, 2
2026/03/19 01:52:19.338, 1, 40, 32.15, 0, 2
2026/03/19 01:52:37.203, 0, 44, 26.11, 0, 2
2026/03/19 01:52:37.209, 1, 40, 32.22, 0, 2
2026/03/19 01:52:49.393, 0, 43, 26.08, 0, 2
2026/03/19 01:52:49.400, 1, 40, 31.79, 0, 2
2026/03/19 01:53:07.264, 0, 43, 26.45, 0, 2
2026/03/19 01:53:07.270, 1, 40, 31.19, 0, 2
2026/03/19 01:53:19.454, 0, 43, 26.22, 0, 2
2026/03/19 01:53:19.461, 1, 40, 31.47, 0, 2
2026/03/19 01:53:37.326, 0, 43, 26.27, 0, 2
2026/03/19 01:53:37.333, 1, 40, 31.60, 0, 2
2026/03/19 01:53:49.516, 0, 44, 26.30, 0, 2
2026/03/19 01:53:49.522, 1, 40, 31.22, 0, 2
2026/03/19 01:54:07.388, 0, 44, 26.53, 0, 2
2026/03/19 01:54:07.395, 1, 40, 31.59, 0, 2
2026/03/19 01:54:19.577, 0, 44, 26.31, 0, 2
2026/03/19 01:54:19.587, 1, 40, 31.43, 0, 2
2026/03/19 01:54:37.450, 0, 44, 26.19, 0, 2
2026/03/19 01:54:37.456, 1, 40, 31.68, 0, 2
2026/03/19 01:54:49.641, 0, 43, 26.64, 0, 2
2026/03/19 01:54:49.647, 1, 40, 32.11, 0, 2
2026/03/19 01:55:07.511, 0, 43, 26.73, 0, 2
2026/03/19 01:55:07.518, 1, 40, 32.14, 0, 2
2026/03/19 01:55:19.701, 0, 43, 26.66, 0, 2
2026/03/19 01:55:19.708, 1, 40, 32.31, 0, 2
2026/03/19 01:55:37.573, 0, 43, 26.43, 0, 2
2026/03/19 01:55:37.580, 1, 40, 32.78, 0, 2
2026/03/19 01:55:49.764, 0, 43, 26.66, 0, 2
2026/03/19 01:55:49.771, 1, 40, 32.79, 0, 2
2026/03/19 01:56:07.635, 0, 44, 26.04, 0, 2
2026/03/19 01:56:07.642, 1, 40, 31.58, 0, 2
2026/03/19 01:56:19.827, 0, 43, 26.00, 0, 2
2026/03/19 01:56:19.834, 1, 40, 32.23, 0, 2
2026/03/19 01:56:37.698, 0, 44, 26.06, 0, 2
2026/03/19 01:56:37.705, 1, 40, 32.05, 0, 2
2026/03/19 01:56:49.890, 0, 44, 26.07, 0, 2
2026/03/19 01:56:49.897, 1, 40, 33.03, 0, 2
2026/03/19 01:57:07.761, 0, 44, 26.21, 0, 2
2026/03/19 01:57:07.769, 1, 40, 32.83, 0, 2
2026/03/19 01:57:19.953, 0, 44, 26.12, 0, 2
2026/03/19 01:57:19.960, 1, 40, 32.39, 0, 2
2026/03/19 01:57:37.825, 0, 44, 25.96, 0, 2
2026/03/19 01:57:37.832, 1, 40, 32.43, 0, 2
2026/03/19 01:57:50.015, 0, 44, 25.93, 0, 2
2026/03/19 01:57:50.022, 1, 40, 31.63, 0, 2
2026/03/19 01:58:07.887, 0, 44, 26.18, 0, 2
2026/03/19 01:58:07.894, 1, 40, 31.28, 0, 2
2026/03/19 01:58:20.077, 0, 44, 26.17, 0, 2
2026/03/19 01:58:20.084, 1, 40, 31.36, 0, 2
2026/03/19 01:58:37.949, 0, 44, 26.13, 0, 2
2026/03/19 01:58:37.957, 1, 40, 31.84, 0, 2
2026/03/19 01:58:50.140, 0, 44, 26.26, 0, 2
2026/03/19 01:58:50.147, 1, 40, 32.29, 0, 2
2026/03/19 01:59:08.013, 0, 44, 26.38, 0, 2
2026/03/19 01:59:08.021, 1, 40, 31.66, 0, 2
2026/03/19 01:59:20.201, 0, 44, 26.33, 0, 2
2026/03/19 01:59:20.209, 1, 40, 31.30, 0, 2
2026/03/19 01:59:38.076, 0, 44, 26.42, 0, 2
2026/03/19 01:59:38.083, 1, 40, 32.06, 0, 2
2026/03/19 01:59:50.265, 0, 44, 26.02, 0, 2
2026/03/19 01:59:50.272, 1, 40, 31.70, 0, 2
2026/03/19 02:00:08.139, 0, 44, 26.10, 0, 2
2026/03/19 02:00:08.147, 1, 40, 32.52, 0, 2
2026/03/19 02:00:20.328, 0, 44, 26.01, 0, 2
2026/03/19 02:00:20.335, 1, 40, 32.46, 0, 2
2026/03/19 02:00:38.203, 0, 44, 26.11, 0, 2
2026/03/19 02:00:38.210, 1, 40, 32.38, 0, 2
2026/03/19 02:00:50.390, 0, 43, 26.16, 0, 2
2026/03/19 02:00:50.398, 1, 40, 32.77, 0, 2
2026/03/19 02:01:08.266, 0, 43, 25.91, 0, 2
2026/03/19 02:01:08.273, 1, 40, 31.97, 0, 2
2026/03/19 02:01:20.453, 0, 43, 25.92, 0, 2
2026/03/19 02:01:20.466, 1, 40, 30.89, 0, 2
2026/03/19 02:01:38.329, 0, 43, 25.98, 0, 2
2026/03/19 02:01:38.337, 1, 40, 31.59, 0, 2
2026/03/19 02:01:50.519, 0, 43, 25.92, 0, 2
2026/03/19 02:01:50.526, 1, 40, 30.87, 0, 2
2026/03/19 02:02:08.392, 0, 43, 26.25, 0, 2
2026/03/19 02:02:08.400, 1, 40, 30.80, 0, 2
2026/03/19 02:02:20.582, 0, 43, 26.15, 0, 2
2026/03/19 02:02:20.590, 1, 40, 32.14, 0, 2
2026/03/19 02:02:38.457, 0, 43, 26.21, 0, 2
2026/03/19 02:02:38.465, 1, 40, 32.65, 0, 2
2026/03/19 02:02:50.646, 0, 43, 26.01, 0, 2
2026/03/19 02:02:50.654, 1, 40, 32.76, 0, 2
2026/03/19 02:03:08.522, 0, 44, 25.83, 0, 2
2026/03/19 02:03:08.530, 1, 40, 32.15, 0, 2
2026/03/19 02:03:20.709, 0, 44, 25.78, 0, 2
2026/03/19 02:03:20.717, 1, 40, 32.39, 0, 2
2026/03/19 02:03:38.586, 0, 43, 25.72, 0, 2
2026/03/19 02:03:38.592, 1, 40, 33.15, 0, 2
2026/03/19 02:03:50.774, 0, 43, 25.62, 0, 2
2026/03/19 02:03:50.779, 1, 40, 32.43, 0, 2
2026/03/19 02:04:08.649, 0, 43, 25.87, 0, 2
2026/03/19 02:04:08.655, 1, 40, 32.29, 0, 2
2026/03/19 02:04:20.836, 0, 43, 25.73, 0, 2
2026/03/19 02:04:20.842, 1, 40, 32.33, 0, 2
2026/03/19 02:04:38.712, 0, 43, 25.67, 0, 2
2026/03/19 02:04:38.717, 1, 40, 30.97, 0, 2
2026/03/19 02:04:50.899, 0, 43, 25.77, 0, 2
2026/03/19 02:04:50.904, 1, 40, 30.64, 0, 2
2026/03/19 02:05:08.772, 0, 43, 25.87, 0, 2
2026/03/19 02:05:08.777, 1, 40, 30.66, 0, 2
2026/03/19 02:05:20.958, 0, 43, 25.87, 0, 2
2026/03/19 02:05:20.963, 1, 40, 32.59, 0, 2
2026/03/19 02:05:38.833, 0, 44, 25.76, 0, 2
2026/03/19 02:05:38.838, 1, 40, 31.07, 0, 2
2026/03/19 02:05:51.016, 0, 44, 25.73, 0, 2
2026/03/19 02:05:51.022, 1, 40, 31.38, 0, 2
2026/03/19 02:06:08.893, 0, 44, 25.87, 0, 2
2026/03/19 02:06:08.899, 1, 40, 31.85, 0, 2
2026/03/19 02:06:21.076, 0, 44, 26.12, 0, 2
2026/03/19 02:06:21.082, 1, 40, 31.94, 0, 2
2026/03/19 02:06:38.954, 0, 43, 26.14, 0, 2
2026/03/19 02:06:38.960, 1, 40, 30.80, 0, 2
2026/03/19 02:06:51.137, 0, 44, 26.11, 0, 2
2026/03/19 02:06:51.143, 1, 40, 31.19, 0, 2
2026/03/19 02:07:09.015, 0, 44, 26.04, 0, 2
2026/03/19 02:07:09.021, 1, 40, 32.17, 0, 2
2026/03/19 02:07:21.198, 0, 44, 25.92, 0, 2
2026/03/19 02:07:21.204, 1, 40, 32.07, 0, 2
2026/03/19 02:07:39.077, 0, 44, 25.96, 0, 2
2026/03/19 02:07:39.083, 1, 40, 32.70, 0, 2
2026/03/19 02:07:51.257, 0, 44, 25.85, 0, 2
2026/03/19 02:07:51.263, 1, 40, 32.51, 0, 2
2026/03/19 02:08:09.136, 0, 44, 25.69, 0, 2
2026/03/19 02:08:09.142, 1, 40, 32.59, 0, 2
2026/03/19 02:08:21.318, 0, 44, 25.85, 0, 2
2026/03/19 02:08:21.324, 1, 40, 30.94, 0, 2
2026/03/19 02:08:39.196, 0, 44, 25.97, 0, 2
2026/03/19 02:08:39.202, 1, 40, 31.66, 0, 2
2026/03/19 02:08:51.378, 0, 44, 26.14, 0, 2
2026/03/19 02:08:51.384, 1, 40, 32.23, 0, 2
2026/03/19 02:09:09.257, 0, 44, 25.98, 0, 2
2026/03/19 02:09:09.263, 1, 40, 31.82, 0, 2
2026/03/19 02:09:21.439, 0, 44, 26.05, 0, 2
2026/03/19 02:09:21.445, 1, 40, 32.72, 0, 2
2026/03/19 02:09:39.317, 0, 44, 25.94, 0, 2
2026/03/19 02:09:39.323, 1, 40, 32.46, 0, 2
2026/03/19 02:09:51.501, 0, 44, 26.18, 0, 2
2026/03/19 02:09:51.507, 1, 40, 32.84, 0, 2
2026/03/19 02:10:09.377, 0, 44, 26.00, 0, 2
2026/03/19 02:10:09.383, 1, 40, 32.50, 0, 2
2026/03/19 02:10:21.563, 0, 44, 25.99, 0, 2
2026/03/19 02:10:21.569, 1, 40, 31.67, 0, 2
2026/03/19 02:10:39.439, 0, 44, 26.21, 0, 2
2026/03/19 02:10:39.446, 1, 40, 31.67, 0, 2
2026/03/19 02:10:51.625, 0, 44, 25.73, 0, 2
2026/03/19 02:10:51.631, 1, 40, 32.01, 0, 2
2026/03/19 02:11:09.501, 0, 44, 25.99, 0, 2
2026/03/19 02:11:09.508, 1, 40, 32.73, 0, 2
2026/03/19 02:11:21.687, 0, 44, 26.39, 0, 2
2026/03/19 02:11:21.693, 1, 40, 32.07, 0, 2
2026/03/19 02:11:39.563, 0, 44, 26.13, 0, 2
2026/03/19 02:11:39.570, 1, 40, 31.87, 0, 2
2026/03/19 02:11:51.749, 0, 44, 25.96, 0, 2
2026/03/19 02:11:51.756, 1, 40, 31.68, 0, 2
2026/03/19 02:12:09.626, 0, 44, 25.93, 0, 2
2026/03/19 02:12:09.632, 1, 40, 32.08, 0, 2
2026/03/19 02:12:21.811, 0, 44, 26.10, 0, 2
2026/03/19 02:12:21.818, 1, 40, 31.44, 0, 2
2026/03/19 02:12:39.686, 0, 44, 25.85, 0, 2
2026/03/19 02:12:39.693, 1, 40, 31.48, 0, 2
2026/03/19 02:12:51.873, 0, 44, 25.83, 0, 2
2026/03/19 02:12:51.880, 1, 40, 32.57, 0, 2
2026/03/19 02:13:09.747, 0, 44, 26.04, 0, 2
2026/03/19 02:13:09.754, 1, 40, 31.66, 0, 2
2026/03/19 02:13:21.935, 0, 44, 26.05, 0, 2
2026/03/19 02:13:21.942, 1, 40, 31.02, 0, 2
2026/03/19 02:13:39.809, 0, 44, 26.14, 0, 2
2026/03/19 02:13:39.816, 1, 40, 30.99, 0, 2
2026/03/19 02:13:51.998, 0, 44, 25.87, 0, 2
2026/03/19 02:13:52.004, 1, 40, 31.64, 0, 2
2026/03/19 02:14:09.869, 0, 44, 26.07, 0, 2
2026/03/19 02:14:09.876, 1, 40, 31.67, 0, 2
2026/03/19 02:14:22.060, 0, 44, 26.15, 0, 2
2026/03/19 02:14:22.068, 1, 40, 31.55, 0, 2
2026/03/19 02:14:39.931, 0, 44, 25.92, 0, 2
2026/03/19 02:14:39.938, 1, 40, 30.83, 0, 2
2026/03/19 02:14:52.123, 0, 44, 26.13, 0, 2
2026/03/19 02:14:52.130, 1, 40, 31.49, 0, 2
2026/03/19 02:15:09.992, 0, 44, 25.94, 0, 2
2026/03/19 02:15:10.000, 1, 40, 30.84, 0, 2
2026/03/19 02:15:22.184, 0, 44, 26.20, 0, 2
2026/03/19 02:15:22.191, 1, 40, 31.32, 0, 2
2026/03/19 02:15:40.054, 0, 44, 26.03, 0, 2
2026/03/19 02:15:40.061, 1, 40, 31.88, 0, 2
2026/03/19 02:15:52.245, 0, 44, 26.34, 0, 2
2026/03/19 02:15:52.252, 1, 40, 32.09, 0, 2
2026/03/19 02:16:10.115, 0, 44, 25.78, 0, 2
2026/03/19 02:16:10.123, 1, 40, 32.28, 0, 2
2026/03/19 02:16:22.305, 0, 44, 25.99, 0, 2
2026/03/19 02:16:22.313, 1, 40, 32.03, 0, 2
2026/03/19 02:16:40.177, 0, 44, 25.89, 0, 2
2026/03/19 02:16:40.184, 1, 40, 33.31, 0, 2
2026/03/19 02:16:52.369, 0, 44, 26.01, 0, 2
2026/03/19 02:16:52.376, 1, 40, 32.49, 0, 2
2026/03/19 02:17:10.240, 0, 44, 26.15, 0, 2
2026/03/19 02:17:10.247, 1, 40, 32.49, 0, 2
2026/03/19 02:17:22.433, 0, 44, 26.05, 0, 2
2026/03/19 02:17:22.440, 1, 40, 32.40, 0, 2
2026/03/19 02:17:40.302, 0, 44, 26.16, 0, 2
2026/03/19 02:17:40.310, 1, 40, 32.30, 0, 2
2026/03/19 02:17:52.495, 0, 44, 26.33, 0, 2
2026/03/19 02:17:52.503, 1, 40, 31.50, 0, 2
2026/03/19 02:18:10.366, 0, 44, 25.92, 0, 2
2026/03/19 02:18:10.374, 1, 40, 31.97, 0, 2
2026/03/19 02:18:22.557, 0, 44, 26.39, 0, 2
2026/03/19 02:18:22.565, 1, 40, 31.48, 0, 2
2026/03/19 02:18:40.431, 0, 44, 26.42, 0, 2
2026/03/19 02:18:40.439, 1, 40, 31.05, 0, 2
2026/03/19 02:18:52.620, 0, 44, 26.49, 0, 2
2026/03/19 02:18:52.628, 1, 40, 31.56, 0, 2
2026/03/19 02:19:10.494, 0, 44, 26.09, 0, 2
2026/03/19 02:19:10.502, 1, 40, 31.69, 0, 2
2026/03/19 02:19:22.683, 0, 44, 25.91, 0, 2
2026/03/19 02:19:22.691, 1, 40, 31.47, 0, 2
2026/03/19 02:19:40.558, 0, 44, 25.83, 0, 2
2026/03/19 02:19:40.566, 1, 40, 30.92, 0, 2
2026/03/19 02:19:52.745, 0, 44, 25.85, 0, 2
2026/03/19 02:19:52.753, 1, 40, 31.30, 0, 2
2026/03/19 02:20:10.621, 0, 44, 25.90, 0, 2
2026/03/19 02:20:10.629, 1, 40, 32.36, 0, 2
2026/03/19 02:20:22.809, 0, 44, 26.22, 0, 2
2026/03/19 02:20:22.814, 1, 40, 33.02, 0, 2
2026/03/19 02:20:40.686, 0, 44, 25.90, 0, 2
2026/03/19 02:20:40.691, 1, 40, 33.69, 0, 2
2026/03/19 02:20:52.871, 0, 44, 26.19, 0, 2
2026/03/19 02:20:52.876, 1, 40, 32.67, 0, 2
2026/03/19 02:21:10.746, 0, 44, 25.85, 0, 2
2026/03/19 02:21:10.751, 1, 40, 33.64, 0, 2
2026/03/19 02:21:22.931, 0, 44, 26.30, 0, 2
2026/03/19 02:21:22.937, 1, 40, 32.78, 0, 2
2026/03/19 02:21:40.807, 0, 44, 26.00, 0, 2
2026/03/19 02:21:40.813, 1, 40, 32.14, 0, 2
2026/03/19 02:21:52.991, 0, 44, 26.18, 0, 2
2026/03/19 02:21:52.997, 1, 40, 32.72, 0, 2
2026/03/19 02:22:10.866, 0, 44, 26.05, 0, 2
2026/03/19 02:22:10.871, 1, 40, 32.47, 0, 2
2026/03/19 02:22:23.051, 0, 44, 25.94, 0, 2
2026/03/19 02:22:23.057, 1, 40, 33.01, 0, 2
2026/03/19 02:22:40.926, 0, 44, 25.86, 0, 2
2026/03/19 02:22:40.932, 1, 40, 33.18, 0, 2
2026/03/19 02:22:53.112, 0, 44, 26.04, 0, 2
2026/03/19 02:22:53.118, 1, 40, 32.52, 0, 2
2026/03/19 02:23:10.986, 0, 44, 26.07, 0, 2
2026/03/19 02:23:10.991, 1, 40, 33.06, 0, 2
2026/03/19 02:23:23.174, 0, 43, 25.84, 0, 2
