Epoch | Time_Start | Duration | LR | T_Loss | T_Prec | T_Rec | T_P@R0.95 | V_Loss | V_Prec | V_Rec | V_P@R0.95
0060 | 20:32:55 |  13.9s | 1.0e-04 | 0.0303 | 0.9301 | 0.9141 | 0.8818 | 0.0353 | 0.9275 | 0.8704 | 0.8221
0061 | 20:33:19 |  13.9s | 1.0e-04 | 0.0304 | 0.9319 | 0.9145 | 0.8817 | 0.0329 | 0.9369 | 0.8659 | 0.8319
0062 | 20:33:42 |  13.8s | 1.0e-04 | 0.0303 | 0.9310 | 0.9146 | 0.8837 | 0.0319 | 0.9097 | 0.9084 | 0.8440
0063 | 20:34:07 |  23.9s | 1.0e-04 | 0.0299 | 0.9315 | 0.9161 | 0.8874 | 0.0333 | 0.9166 | 0.9149 | 0.8635
0064 | 20:34:40 |  14.6s | 1.0e-04 | 0.0311 | 0.9290 | 0.9092 | 0.8748 | 0.0318 | 0.9083 | 0.9159 | 0.8641
0065 | 20:35:05 |  14.4s | 1.0e-04 | 0.0298 | 0.9291 | 0.9164 | 0.8855 | 0.0316 | 0.9289 | 0.8778 | 0.8289
0066 | 20:35:29 |  14.2s | 1.0e-04 | 0.0304 | 0.9278 | 0.9114 | 0.8740 | 0.0307 | 0.9153 | 0.9138 | 0.8518
0067 | 20:35:53 |  14.6s | 1.0e-04 | 0.0297 | 0.9294 | 0.9136 | 0.8829 | 0.0299 | 0.9229 | 0.9035 | 0.8582
0068 | 20:36:18 |  14.3s | 1.0e-04 | 0.0299 | 0.9295 | 0.9131 | 0.8807 | 0.0326 | 0.9255 | 0.8992 | 0.8574
0069 | 20:36:42 |  14.2s | 1.0e-04 | 0.0295 | 0.9309 | 0.9156 | 0.8888 | 0.0326 | 0.9006 | 0.9184 | 0.8492
0070 | 20:37:06 |  14.3s | 1.0e-04 | 0.0293 | 0.9292 | 0.9155 | 0.8846 | 0.0302 | 0.9348 | 0.8874 | 0.8591
0071 | 20:37:31 |  14.2s | 1.0e-04 | 0.0295 | 0.9292 | 0.9125 | 0.8785 | 0.0324 | 0.8983 | 0.9185 | 0.8501
0072 | 20:37:55 |  14.6s | 1.0e-04 | 0.0298 | 0.9316 | 0.9137 | 0.8816 | 0.0310 | 0.9169 | 0.9057 | 0.8366
0073 | 20:38:20 |  14.3s | 1.0e-04 | 0.0295 | 0.9307 | 0.9178 | 0.8874 | 0.0339 | 0.8958 | 0.9128 | 0.8314
0074 | 20:38:44 |  14.7s | 1.0e-04 | 0.0291 | 0.9311 | 0.9170 | 0.8874 | 0.0310 | 0.9309 | 0.8939 | 0.8684
0075 | 20:39:09 |  14.5s | 1.0e-04 | 0.0286 | 0.9303 | 0.9117 | 0.8811 | 0.0288 | 0.9043 | 0.9208 | 0.8545
0076 | 20:39:33 |  14.2s | 1.0e-04 | 0.0291 | 0.9316 | 0.9167 | 0.8864 | 0.0312 | 0.9032 | 0.9194 | 0.8511
0077 | 20:39:58 |  14.3s | 1.0e-04 | 0.0288 | 0.9335 | 0.9184 | 0.8933 | 0.0307 | 0.9189 | 0.9101 | 0.8577
0078 | 20:40:22 |  14.5s | 1.0e-04 | 0.0290 | 0.9317 | 0.9168 | 0.8922 | 0.0308 | 0.9196 | 0.9001 | 0.8493
0079 | 20:40:47 |  14.4s | 1.0e-04 | 0.0291 | 0.9316 | 0.9195 | 0.8939 | 0.0300 | 0.9067 | 0.9099 | 0.8450
0080 | 20:41:11 |  14.4s | 1.0e-04 | 0.0290 | 0.9307 | 0.9200 | 0.8927 | 0.0314 | 0.9355 | 0.8878 | 0.8624
0081 | 20:41:36 |  14.4s | 1.0e-04 | 0.0284 | 0.9312 | 0.9186 | 0.8926 | 0.0330 | 0.9000 | 0.9203 | 0.8458
0082 | 20:42:00 |  14.2s | 1.0e-04 | 0.0292 | 0.9327 | 0.9187 | 0.8915 | 0.0284 | 0.9307 | 0.9059 | 0.8747
0083 | 20:42:25 |  14.1s | 1.0e-04 | 0.0282 | 0.9316 | 0.9191 | 0.8926 | 0.0291 | 0.9183 | 0.9107 | 0.8623
0084 | 20:42:49 |  14.4s | 1.0e-04 | 0.0282 | 0.9330 | 0.9187 | 0.8929 | 0.0299 | 0.9168 | 0.9125 | 0.8667
0085 | 20:43:13 |  14.3s | 1.0e-04 | 0.0287 | 0.9342 | 0.9177 | 0.8928 | 0.0298 | 0.9116 | 0.9287 | 0.8771
0086 | 20:43:38 |  14.3s | 1.0e-04 | 0.0278 | 0.9336 | 0.9212 | 0.8971 | 0.0299 | 0.9032 | 0.9167 | 0.8461
0087 | 20:44:02 |  14.2s | 1.0e-04 | 0.0285 | 0.9312 | 0.9143 | 0.8855 | 0.0313 | 0.9010 | 0.9224 | 0.8485
0088 | 20:44:27 |  14.2s | 1.0e-04 | 0.0295 | 0.9314 | 0.9154 | 0.8862 | 0.0309 | 0.9152 | 0.9111 | 0.8553
0089 | 20:44:51 |  14.2s | 1.0e-04 | 0.0290 | 0.9332 | 0.9205 | 0.8958 | 0.0307 | 0.9423 | 0.8874 | 0.8642
0090 | 20:45:16 |  14.4s | 1.0e-04 | 0.0282 | 0.9326 | 0.9173 | 0.8920 | 0.0289 | 0.9222 | 0.9109 | 0.8626
0091 | 20:45:40 |  14.3s | 1.0e-04 | 0.0280 | 0.9320 | 0.9194 | 0.8972 | 0.0304 | 0.9081 | 0.9180 | 0.8580
0092 | 20:46:05 |  14.2s | 1.0e-04 | 0.0277 | 0.9329 | 0.9229 | 0.8991 | 0.0286 | 0.9346 | 0.9062 | 0.8839
0093 | 20:46:29 |  14.2s | 1.0e-04 | 0.0283 | 0.9324 | 0.9200 | 0.8960 | 0.0288 | 0.9173 | 0.9076 | 0.8557
0094 | 20:46:54 |  26.7s | 1.0e-04 | 0.0274 | 0.9336 | 0.9235 | 0.9015 | 0.0285 | 0.9280 | 0.9082 | 0.8629
0095 | 20:47:30 |  14.4s | 1.0e-04 | 0.0272 | 0.9347 | 0.9219 | 0.8980 | 0.0291 | 0.9236 | 0.9189 | 0.8767
0096 | 20:47:55 |  14.4s | 1.0e-04 | 0.1907 | 0.9335 | 0.9193 | 0.8959 | 0.0326 | 0.8963 | 0.9239 | 0.8449
0097 | 20:48:20 |  14.4s | 1.0e-04 | 0.0267 | 0.9329 | 0.9247 | 0.9043 | 0.0299 | 0.9180 | 0.9029 | 0.8439
0098 | 20:48:44 |  14.3s | 1.0e-04 | 0.0264 | 0.9351 | 0.9213 | 0.8986 | 0.0299 | 0.9200 | 0.9056 | 0.8556
0099 | 20:49:09 |  14.8s | 1.0e-04 | 0.0261 | 0.9350 | 0.9245 | 0.9051 | 0.0322 | 0.9345 | 0.8846 | 0.8523
0100 | 20:49:34 |  14.4s | 1.0e-04 | 0.0262 | 0.9345 | 0.9265 | 0.9078 | 0.0308 | 0.9070 | 0.9193 | 0.8637
0101 | 20:49:58 |  14.6s | 1.0e-04 | 0.0265 | 0.9328 | 0.9219 | 0.8997 | 0.0279 | 0.9253 | 0.9140 | 0.8792
0102 | 20:50:23 |  14.5s | 1.0e-04 | 0.0271 | 0.9324 | 0.9224 | 0.8994 | 0.0295 | 0.9265 | 0.9124 | 0.8708
0103 | 20:50:48 |  14.4s | 1.0e-04 | 0.0271 | 0.9317 | 0.9191 | 0.8926 | 0.0295 | 0.9324 | 0.9008 | 0.8654
0104 | 20:51:12 |  14.3s | 1.0e-04 | 0.0267 | 0.9355 | 0.9215 | 0.8991 | 0.0284 | 0.9125 | 0.9133 | 0.8571
0105 | 20:51:37 |  14.4s | 1.0e-04 | 0.0258 | 0.9359 | 0.9258 | 0.9062 | 0.0306 | 0.9098 | 0.9214 | 0.8629
0106 | 20:52:01 |  14.4s | 1.0e-04 | 0.0257 | 0.9377 | 0.9250 | 0.9081 | 0.0290 | 0.9358 | 0.8948 | 0.8707
0107 | 20:52:26 |  14.3s | 1.0e-04 | 0.0256 | 0.9360 | 0.9244 | 0.9078 | 0.0308 | 0.9319 | 0.8923 | 0.8548
0108 | 20:52:50 |  14.5s | 1.0e-04 | 0.0267 | 0.9312 | 0.9242 | 0.8987 | 0.0312 | 0.9147 | 0.8990 | 0.8374
0109 | 20:53:15 |  14.3s | 1.0e-04 | 0.0259 | 0.9354 | 0.9233 | 0.9028 | 0.0295 | 0.9103 | 0.9363 | 0.8863
0110 | 20:53:40 |  14.7s | 1.0e-04 | 0.0261 | 0.9339 | 0.9235 | 0.9042 | 0.0314 | 0.9301 | 0.8962 | 0.8554
0111 | 20:54:04 |  14.6s | 1.0e-04 | 0.0261 | 0.9335 | 0.9259 | 0.9061 | 0.0283 | 0.9452 | 0.9020 | 0.8934
0112 | 20:54:29 |  14.5s | 1.0e-04 | 0.0255 | 0.9392 | 0.9269 | 0.9117 | 0.0300 | 0.9118 | 0.9192 | 0.8721
0113 | 20:54:54 |  14.6s | 1.0e-04 | 0.0265 | 0.9341 | 0.9221 | 0.8964 | 0.0287 | 0.9137 | 0.9191 | 0.8646
0114 | 20:55:18 |  14.6s | 1.0e-04 | 0.0262 | 0.9354 | 0.9229 | 0.9012 | 0.0286 | 0.9301 | 0.8994 | 0.8595
0115 | 20:55:43 |  14.4s | 1.0e-04 | 0.0255 | 0.9363 | 0.9260 | 0.9063 | 0.0300 | 0.9322 | 0.8979 | 0.8671
0116 | 20:56:08 |  14.4s | 1.0e-04 | 0.0258 | 0.9338 | 0.9263 | 0.9061 | 0.0300 | 0.9314 | 0.9025 | 0.8702
0117 | 20:56:32 |  14.4s | 1.0e-04 | 0.0257 | 0.9353 | 0.9240 | 0.9052 | 0.0296 | 0.9275 | 0.9111 | 0.8777
0118 | 20:56:57 |  14.5s | 1.0e-04 | 0.0260 | 0.9371 | 0.9297 | 0.9138 | 0.0274 | 0.9363 | 0.9088 | 0.8935
0119 | 20:57:21 |  14.8s | 1.0e-04 | 0.0262 | 0.9364 | 0.9285 | 0.9103 | 0.0307 | 0.9411 | 0.8944 | 0.8788
0120 | 20:57:46 |  14.4s | 1.0e-04 | 0.0257 | 0.9349 | 0.9233 | 0.9042 | 0.0310 | 0.9302 | 0.8943 | 0.8571
